airport_id,name,city,country,iata_faa,latitude,longitude
1417,Pluguffan,Quimper,France,UIP,47.974981,-4.167786
1418,Nantes Atlantique,Nantes,France,NTE,47.153189,-1.610725
1419,Armor,St.-brieuc Armor,France,SBK,48.537777,-2.854445
1420,Ploujean,Morlaix,France,MXN,48.603222,-3.815783
1421,Meucon,Vannes,France,VNE,47.723303,-2.718561
1422,Montoir,St.-nazaire,France,SNR,47.312189,-2.149181
1423,Bale Mulhouse,Mulhouse,France,MLH,47.589583,7.529914
1424,Meyenheim,Colmar,France,,47.921978,7.399669
1425,Longvic,Dijon,France,DIJ,47.26889,5.09
1426,Frescaty,Metz,France,MZM,49.071667,6.131667
1427,Mirecourt,Epinal,France,EPL,48.324961,6.069983
1428,Haguenau,Haguenau,France,,48.794331,7.817613
1429,Robinson,St.-dizier,France,,48.636008,4.899417
1430,Courcelles,Montbeliard,France,,47.487,6.790536
1431,Essey,Nancy,France,ENC,48.692069,6.230458
1432,Ochey,Nancy,France,,48.583056,5.955
1433,Pontarlier,Pontarlier,France,,46.903958,6.327367
1434,Champagne,Reims,France,RHE,49.31,4.05
1435,Entzheim,Strasbourg,France,SXB,48.538319,7.628233
1436,Saint Sauveur,Luxeuil,France,,47.783131,6.364056
1437,Pierrefeu,Cuers,France,,43.247803,6.126697
1438,Le Palyvestre,Hyeres,France,TLN,43.0973,6.14603
1439,Garons,Nimes,France,FNI,43.757444,4.416347
1440,Miquelon,Miquelon,Saint Pierre and Miquelon,,47.095472,-56.380278
1441,St Pierre,St.-pierre,Saint Pierre and Miquelon,FSP,46.762904,-56.173088
1442,Amberieu,Amberieu,France,,45.987335,5.328445
1443,Damblain,Damblain,France,,48.086325,5.664058
1444,Andravida,Andravida,Greece,PYR,37.920708,21.292583
1445,Agrinion,Agrinion,Greece,AGQ,38.602022,21.351208
1446,Dimokritos,Alexandroupolis,Greece,AXD,40.855869,25.956264
1447,Alexandria,Alexandria,Greece,,40.651128,22.488739
1448,Nea Anchialos,Nea Anghialos,Greece,VOL,39.219619,22.794339
1449,Elefsis,Elefsis,Greece,,38.063831,23.556011
1450,Chios,Chios,Greece,JKH,38.343175,26.140572
1451,Ioannina,Ioannina,Greece,IOA,39.696388,20.8225
1452,Nikos Kazantzakis,Heraklion,Greece,HER,35.339719,25.180297
1453,Aristotelis,Kastoria,Greece,KSO,40.446294,21.282186
1454,Kithira,Kithira,Greece,KIT,36.274258,23.016978
1455,Kefallinia,Keffallinia,Greece,EFL,38.120069,20.500481
1456,Kalamata,Kalamata,Greece,KLX,37.068319,22.025525
1457,Amigdhaleon,Kavala,Greece,,40.972775,24.341417
1458,Kos,Kos,Greece,KGS,36.793335,27.091667
1459,Karpathos,Karpathos,Greece,AOK,35.421408,27.146008
1460,Ioannis Kapodistrias Intl,Kerkyra/corfu,Greece,CFU,39.601944,19.911667
1461,Kasos,Kasos,Greece,KSJ,35.421358,26.910047
1462,Megas Alexandros Intl,Kavala,Greece,KVA,40.913306,24.619223
1463,Filippos,Kozani,Greece,KZI,40.28611,21.840834
1464,Leros,Leros,Greece,LRS,37.184903,26.800289
1465,Limnos,Limnos,Greece,LXS,39.917072,25.236308
1466,Larisa,Larissa,Greece,LRA,39.650253,22.4655
1467,Megara,Megara,Greece,,37.981114,23.365422
1468,Mikonos,Mykonos,Greece,JMK,37.435128,25.348103
1469,Mitilini,Mytilini,Greece,MJT,39.056667,26.598333
1470,Aktio,Preveza,Greece,PVK,38.925467,20.765311
1471,Maritsa,Rhodos,Greece,,36.383056,28.108889
1472,Rhodes Diagoras,Rhodos,Greece,RHO,36.405419,28.086192
1473,Araxos,Patras,Greece,GPA,38.151111,21.425556
1474,Souda,Chania,Greece,CHQ,35.531747,24.149678
1475,Alexandros Papadiamantis,Skiathos,Greece,JSI,39.1771,23.503675
1476,Samos,Samos,Greece,SMI,37.689999,26.911667
6886,Ashford,Lympne,United Kingdom,LYM,51.083333,1.016667
1478,Sparti,Sparti,Greece,,36.973892,22.526292
1479,Santorini,Santorini,Greece,JTR,36.399169,25.479333
1480,Sitia,Sitia,Greece,JSH,35.216108,26.101325
1481,Stefanovikion,Stefanovikion,Greece,,39.48,22.767222
1482,Skiros,Skiros,Greece,SKU,38.967553,24.487228
1483,Tanagra,Tanagra,Greece,,38.339847,23.564958
1484,Kasteli,Kasteli,Greece,,35.192019,25.327
1485,Tripolis,Tripolis,Greece,,37.530567,22.403633
1486,Makedonia,Thessaloniki,Greece,SKG,40.519725,22.97095
1487,Tatoi,Dekelia,Greece,,38.108928,23.783836
1488,Dionysios Solomos,Zakynthos,Greece,ZTH,37.750853,20.88425
1489,Ferihegy,Budapest,Hungary,BUD,47.436933,19.255592
1490,Debrecen,Debrecen,Hungary,DEB,47.488917,21.615333
1491,Kecskemet,Kecskemet,Hungary,,46.9175,19.749222
1492,Nyiregyhaza,Nyirregyhaza,Hungary,,47.983892,21.692317
1493,Ocseny,Ocseny,Hungary,,46.303889,18.769167
6885,Door County Cherryland Airport,Sturgeon Bay,United States,SUE,44.8436667,-87.4215556
1496,Szentkiralyszabadja,Azentkilyszabadja,Hungary,,47.077861,17.968444
1498,Szolnok,Szolnok,Hungary,,47.122861,20.2355
1499,Amendola,Amendola,Italy,,41.541392,15.718083
1500,Crotone,Crotone,Italy,CRV,38.997225,17.080169
1501,Bari,Bari,Italy,BRI,41.138856,16.760594
1502,Gino Lisa,Foggia,Italy,FOG,41.432917,15.535028
1503,Grottaglie,Grottaglie,Italy,TAR,40.517514,17.403212
1504,Lecce,Lecce,Italy,LCC,40.239228,18.133325
1505,Pescara,Pescara,Italy,PSR,42.431656,14.181067
1506,Casale,Brindisi,Italy,BDS,40.657633,17.947033
1507,Gioia Del Colle,Gioia Del Colle,Italy,,40.767833,16.933333
1508,Lamezia Terme,Lamezia,Italy,SUF,38.905394,16.242269
1509,Catania Fontanarossa,Catania,Italy,CTA,37.466781,15.0664
1510,Lampedusa,Lampedusa,Italy,LMP,35.497914,12.618083
1511,Pantelleria,Pantelleria,Italy,PNL,36.816519,11.968864
1512,Palermo,Palermo,Italy,PMO,38.175958,13.091019
1513,Boccadifalco,Palermo,Italy,,38.110833,13.313333
1514,Reggio Calabria,Reggio Calabria,Italy,REG,38.071206,15.651556
1515,Trapani Birgi,Trapani,Italy,TPS,37.911403,12.487961
1516,Sigonella,Sigonella,Italy,NSY,37.401664,14.922358
1517,Alghero,Alghero,Italy,AHO,40.632133,8.290772
1518,Decimomannu,Decimomannu,Italy,DCI,39.354222,8.972481
1519,Elmas,Cagliari,Italy,CAG,39.251469,9.054283
1520,Olbia Costa Smeralda,Olbia,Italy,OLB,40.898661,9.517628
1521,Tortoli,Tortoli,Italy,TTB,39.918761,9.682981
1522,Aeritalia,Turin,Italy,,45.086353,7.603375
1523,Bresso,Milano,Italy,,45.542222,9.203333
1524,Malpensa,Milano,Italy,MXP,45.630606,8.728111
1525,Bergamo Orio Al Serio,Bergamo,Italy,BGY,45.673889,9.704166
1526,Torino,Torino,Italy,TRN,45.200761,7.649631
1527,Albenga,Albenga,Italy,ALL,44.050608,8.127428
1528,Genova Sestri,Genoa,Italy,GOA,44.413333,8.8375
1529,Linate,Milan,Italy,LIN,45.445103,9.276739
1530,Cameri,Cameri,Italy,,45.529592,8.669225
1531,Parma,Parma,Italy,PMF,44.824483,10.296367
1532,Piacenza,Piacenza,Italy,QPZ,44.913055,9.723333
6884,Shoestring Aviation Airfield,Stewartstown,United States,0P2,39.7948244,-76.6471914
1534,Levaldigi,Levaldigi,Italy,CUF,44.547019,7.623217
1535,Aviano Ab,Aviano,Italy,AVB,46.031889,12.596472
1536,Bolzano,Bolzano,Italy,BZO,46.460194,11.326383
1537,Cervia,Cervia,Italy,,44.224175,12.307203
1538,Bologna,Bologna,Italy,BLQ,44.535444,11.288667
1539,Treviso,Treviso,Italy,TSF,45.6484,12.194422
1540,Rivolto,Rivolto,Italy,,45.97875,13.049331
1541,Forli,Forli,Italy,FRL,44.194753,12.070094
1542,Ghedi,Ghedi,Italy,,45.432167,10.267667
1543,Verona Boscomantico,Verona,Italy,,45.472017,10.927919
1544,Montichiari,Montichiari,Italy,VBS,45.428889,10.330556
1545,Ronchi Dei Legionari,Ronchi De Legionari,Italy,TRS,45.8275,13.472222
1546,Rimini,Rimini,Italy,RMI,44.020292,12.611747
1547,Istrana,Treviso,Italy,,45.684867,12.082881
1548,Vicenza,Vicenza,Italy,VIC,45.573411,11.52955
1549,Padova,Padova,Italy,QPA,45.395767,11.847903
1550,Villafranca,Villafranca,Italy,VRN,45.395706,10.888533
1551,Venezia Tessera,Venice,Italy,VCE,45.505278,12.351944
1552,Ampugnano,Siena,Italy,SAY,43.256286,11.255036
1553,Ciampino,Rome,Italy,CIA,41.799361,12.594936
1554,Pratica Di Mare,Pratica Di Mare,Italy,,41.654522,12.445183
1555,Fiumicino,Rome,Italy,FCO,41.804475,12.250797
1556,Guidonia,Guidonia,Italy,,41.990278,12.740833
1558,Marina Di Campo,Marina Di Campo,Italy,EBA,42.760277,10.239445
1559,Latina,Latina,Italy,QLT,41.542436,12.909019
1560,Grazzanise,Grazzanise,Italy,,41.060833,14.081944
1561,Capodichino,Naples,Italy,NAP,40.886033,14.290781
1562,Pisa,Pisa,Italy,PSA,43.683917,10.39275
1563,Firenze,Firenze,Italy,FLR,43.809953,11.2051
1564,Grosseto,Grosseto,Italy,GRS,42.759747,11.071897
1565,Urbe,Rome,Italy,,41.951946,12.498889
1566,Viterbo,Viterbo,Italy,,42.430183,12.064156
1567,Perugia,Perugia,Italy,PEG,43.095906,12.513222
1568,Cerklje,Cerklje,Slovenia,,45.899971,15.530194
1569,Ljubljana,Ljubliana,Slovenia,LJU,46.223686,14.457611
1570,Maribor,Maribor,Slovenia,MBX,46.479861,15.686131
1571,Portoroz,Portoroz,Slovenia,POW,45.473353,13.614978
1572,Slovenj Gradec,Slovenj Gradec,Slovenia,,46.471975,15.116997
1573,Ceske Budejovice,Ceske Budejovice,Czech Republic,,48.946381,14.427464
1574,Caslav,Caslav,Czech Republic,,49.939653,15.381808
1575,Hradec Kralove,Hradec Kralove,Czech Republic,,50.2532,15.845228
1576,Horovice,Horovice,Czech Republic,,49.848111,13.893506
1577,Kbely,Praha,Czech Republic,,50.121367,14.543642
1578,Kunovice,Kunovice,Czech Republic,,49.029444,17.439722
1579,Karlovy Vary,Karlovy Vary,Czech Republic,KLV,50.202978,12.914983
1580,Plzen Line,Line,Czech Republic,,49.675172,13.274617
1581,Mnichovo Hradiste,Mnichovo Hradiste,Czech Republic,,50.540211,15.006592
1582,Mosnov,Ostrava,Czech Republic,OSR,49.696292,18.111053
1583,Namest,Namest,Czech Republic,,49.165833,16.124925
1584,Pardubice,Pardubice,Czech Republic,PED,50.013419,15.738647
1585,Pribram,Pribram,Czech Republic,,49.720078,14.100567
1586,Prerov,Prerov,Czech Republic,PRV,49.425833,17.404722
1587,Ruzyne,Prague,Czech Republic,PRG,50.100833,14.26
1588,Turany,Turany,Czech Republic,BRQ,49.151269,16.694433
1589,Vodochody,Vodochody,Czech Republic,,50.216581,14.395806
1590,Ben Gurion,Tel-aviv,Israel,TLV,32.011389,34.886667
1591,Teyman,Beer-sheba,Israel,BEV,31.287003,34.722953
1592,Tel Nov,Tel-nof,Israel,,31.839472,34.821844
1593,Eyn Shemer,Eyn-shemer,Israel,,32.440814,35.007661
1594,Eilat,Elat,Israel,ETH,29.561281,34.960081
1595,En Yahav,Eyn-yahav,Israel,,30.621656,35.203325
1596,Haifa,Haifa,Israel,HFA,32.809444,35.043056
1597,Hatzor,Haztor,Israel,,31.7625,34.727222
1598,Mahanaim I Ben Yaakov,Rosh Pina,Israel,RPN,32.981047,35.571908
1599,Megiddo,Megido Airstrip,Israel,,32.597139,35.228803
1600,I Bar Yehuda,Metzada,Israel,,31.328169,35.388608
1601,Nevatim Ab,Nevatim,Israel,,31.208347,35.0123
1602,Ovda,Ovda,Israel,VDA,29.94025,34.93585
1603,Ramat David,Ramat David,Israel,,32.665142,35.179458
1604,Ramon,Ramon,Israel,,30.776061,34.666769
1605,Sde Dov,Tel-aviv,Israel,SDV,32.114661,34.782239
1606,Luqa,Malta,Malta,MLA,35.857497,14.4775
1607,Wiener Neustadt East,Wiener Neustadt Ost,Austria,,47.843333,16.260139
1608,Wels,Wels,Austria,,48.183304,14.040861
1609,Graz,Graz,Austria,GRZ,46.991067,15.439628
1610,Innsbruck,Innsbruck,Austria,INN,47.260219,11.343964
1611,Linz,Linz,Austria,LNZ,48.233219,14.187511
1612,Salzburg,Salzburg,Austria,SZG,47.793304,13.004333
1613,Schwechat,Vienna,Austria,VIE,48.110278,16.569722
1614,Klagenfurt,Klagenfurt,Austria,,46.642514,14.337739
1615,Zeltweg,Zeltweg,Austria,,47.202751,14.744223
1616,Alverca,Alverca,Portugal,,38.883278,-9.030097
1617,Santa Maria,Santa Maria (island),Portugal,SMA,36.97139,-25.170639
1618,Braganca,Braganca,Portugal,BGC,41.8578,-6.707125
1619,Beja,Beja (madeira),Portugal,,38.078903,-7.932397
1620,Braga,Braga,Portugal,,41.587058,-8.445139
1621,Coimbra,Coimba,Portugal,,40.157223,-8.47
1622,Cascais,Cascais,Portugal,,38.725025,-9.355231
1623,Covilha,Covilha,Portugal,,40.264772,-7.479958
1624,Evora,Evora,Portugal,,38.533472,-7.889639
1625,Flores,Flores (flores Isl.),Portugal,FLW,39.455272,-31.131361
1626,Faro,Faro,Portugal,FAO,37.014425,-7.965911
1627,Graciosa,Graciosa Island,Portugal,GRW,39.092169,-28.029847
1628,Horta,Horta,Portugal,HOR,38.519894,-28.715872
1629,Lajes,Lajes (terceira Island),Portugal,TER,38.761842,-27.090797
1630,Monte Real,Monte Real,Portugal,,39.831244,-8.887261
1631,Montijo,Montijo,Portugal,,38.703861,-9.035916
1632,Ovar,Ovar,Portugal,,40.915867,-8.645919
1633,Ponta Delgada,Ponta Delgada,Portugal,PDL,37.741184,-25.69787
1634,Pico,Pico,Portugal,PIX,38.554333,-28.441333
1635,Portimao,Portimao,Portugal,,37.149331,-8.583961
1636,Porto,Porto,Portugal,OPO,41.248055,-8.681389
1637,Porto Santo,Porto Santo,Portugal,PXO,33.073386,-16.349975
1638,Lisboa,Lisbon,Portugal,LIS,38.781311,-9.135919
1639,Sao Jorge,Sao Jorge Island,Portugal,SJZ,38.6655,-28.175817
1640,Sintra,Sintra,Portugal,,38.831053,-9.339553
1641,Tancos,Tancos,Portugal,,39.47514,-8.364583
1642,Vila Real,Vila Real,Portugal,VRL,41.274334,-7.720472
1643,Viseu,Viseu,Portugal,,40.725539,-7.888992
6883,Eastern Oregon Regional Airport,Pendleton,United States,PDT,45.695,-118.841389
1645,Mostar,Mostar,Bosnia and Herzegovina,OMO,43.2829,17.845878
1646,Sarajevo,Sarajevo,Bosnia and Herzegovina,SJJ,43.824583,18.331467
1647,Arad,Arad,Romania,ARW,46.17655,21.262022
1648,Bacau,Bacau,Romania,BCM,46.521946,26.910278
1649,Tautii Magheraus,Baia Mare,Romania,BAY,47.658389,23.470022
1650,Aurel Vlaicu,Bucharest,Romania,BBU,44.503194,26.102111
1651,Mihail Kogalniceanu,Constanta,Romania,CND,44.362222,28.488333
1652,Cluj Napoca,Cluj-napoca,Romania,CLJ,46.785167,23.686167
1653,Caransebes,Caransebes,Romania,CSB,45.42,22.253333
1654,Craiova,Craiova,Romania,CRA,44.318139,23.888611
1655,Iasi,Iasi,Romania,IAS,47.178492,27.620631
1656,Oradea,Oradea,Romania,OMR,47.025278,21.9025
1657,Henri Coanda,Bucharest,Romania,OTP,44.572161,26.102178
1658,Sibiu,Sibiu,Romania,SBZ,45.785597,24.091342
1659,Satu Mare,Satu Mare,Romania,SUJ,47.703275,22.8857
1660,Stefan Cel Mare,Suceava,Romania,SCV,47.6875,26.354056
1661,Cataloi,Tulcea,Romania,TCE,45.062486,28.714311
1662,Transilvania Targu Mures,Tirgu Mures,Romania,TGM,46.467714,24.412525
1663,Traian Vuia,Timisoara,Romania,TSR,45.809861,21.337861
1664,Les Eplatures,Les Eplatures,Switzerland,,47.08385,6.792836
1665,Geneva Cointrin,Geneva,Switzerland,GVA,46.238064,6.10895
1666,Saanen,Saanen,Switzerland,,46.487499,7.250834
1667,Sion,Sion,Switzerland,SIR,46.219592,7.326764
1668,Alpnach,Alpnach,Switzerland,,46.943889,8.284167
1669,Dubendorf,Dubendorf,Switzerland,,47.398644,8.648231
1670,Emmen,Emmen,Switzerland,,47.092369,8.305117
1671,Mollis,Mollis,Switzerland,,47.078872,9.064831
1672,Meiringen,Meiringen,Switzerland,,46.743333,8.11
1673,Payerne,Payerne,Switzerland,,46.843208,6.915058
1674,Buochs,Buochs,Switzerland,,46.974914,8.39915
1675,Lugano,Lugano,Switzerland,LUG,46.004275,8.910578
1676,Bern Belp,Bern,Switzerland,BRN,46.9141,7.497153
1677,Grenchen,Grenchen,Switzerland,,47.181628,7.417189
1678,Zurich,Zurich,Switzerland,ZRH,47.464722,8.549167
1679,St Gallen Altenrhein,Altenrhein,Switzerland,ACH,47.485033,9.560775
1680,Samedan,Samedan,Switzerland,SMV,46.534075,9.884106
1681,Guvercinlik,Ankara,Turkey,,39.93495,32.740775
1682,Esenboga,Ankara,Turkey,ESB,40.128082,32.995083
1683,Etimesgut,Ankara,Turkey,ANK,39.949831,32.688622
1684,Akinci,Ankara,Turkey,,40.078919,32.565625
1685,Adana,Adana,Turkey,ADA,36.982166,35.280388
1686,Incirlik Ab,Adana,Turkey,,37.0021,35.425894
1687,Afyon,Afyon,Turkey,AFY,38.726425,30.601114
1688,Antalya,Antalya,Turkey,AYT,36.898731,30.800461
1689,Oguzeli,Gaziantep,Turkey,GZT,36.947183,37.478683
1690,Iskenderun,Iskenderun,Turkey,,36.573472,36.154
1691,Konya,Konya,Turkey,KYA,37.979,32.561861
1692,Tulga,Malatya,Turkey,,38.35375,38.253944
1693,Merzifon,Merzifon,Turkey,MZH,40.829375,35.521992
1694,Sivas,Sivas,Turkey,VAS,39.813828,36.903497
1695,Erhac,Malatya,Turkey,MLX,38.435347,38.091006
1696,Erkilet,Kayseri,Turkey,ASR,38.770386,35.495428
1697,Sivrihisar,Sivrihisar,Turkey,,39.451469,31.365308
1698,Tokat,Tokat,Turkey,,40.306281,36.371089
1699,Cardak,Denizli,Turkey,DNZ,37.785567,29.701297
1701,Ataturk,Istanbul,Turkey,IST,40.976922,28.814606
1702,Balikesir,Balikesir,Turkey,BZI,39.619258,27.925958
1703,Bandirma,Bandirma,Turkey,BDM,40.317972,27.977694
6882,Tyonek Airport,Tyonek,United States,TYE,61.076667,-151.138056
1705,Eskisehir,Eskisehir,Turkey,ESK,39.784138,30.582111
1706,Adnan Menderes,Izmir,Turkey,ADB,38.292392,27.156953
1707,Gaziemir,Izmir,Turkey,,38.319106,27.159353
1708,Cigli,Izmir,Turkey,IGL,38.513022,27.010053
1709,Isparta,Isparta,Turkey,,37.785369,30.581817
1710,Kutahya,Kutahya,Turkey,,39.426708,30.016872
1712,Yalova,Yalova,Turkey,,40.684353,29.375728
1713,Topel,Topel,Turkey,,40.735028,30.083336
1715,Dalaman,Dalaman,Turkey,DLM,36.713056,28.7925
1716,Akhisar,Akhisar,Turkey,,38.808887,27.83386
6881,Riverton Regional,Riverton WY,United States,RIW,43.064167,-108.459722
1718,Imsik,Bodrum,Turkey,BXN,37.140144,27.669717
1719,Samandira,Istanbul,Turkey,,40.992975,29.216539
1721,Elazig,Elazig,Turkey,EZS,38.606925,39.291417
1722,Diyarbakir,Diyabakir,Turkey,DIY,37.893897,40.201019
1723,Erzincan,Erzincan,Turkey,ERC,39.710203,39.527003
1724,Erzurum,Erzurum,Turkey,ERZ,39.956501,41.170166
1726,Trabzon,Trabzon,Turkey,TZX,40.995108,39.789728
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,38.509794,-107.894242
1728,Van,Van,Turkey,VAN,38.468219,43.3323
1729,Batman,Batman,Turkey,BAL,37.928969,41.116583
1731,Siirt,Siirt,Turkey,,37.978886,41.840436
1732,Kaklic,Izmir,Turkey,,38.517608,26.977406
1733,Efes,Izmir,Turkey,,37.950747,27.329014
1734,Balti Intl,Saltsy,Moldova,,47.838114,27.781475
1735,Chisinau Intl,Kichinau Fir/acc/com,Moldova,KIV,46.927744,28.930978
1736,Ohrid,Ohrid,Macedonia,OHD,41.179956,20.742325
1737,Skopje,Skopje,Macedonia,SKP,41.961622,21.621381
1738,Gibraltar,Gibraltar,Gibraltar,GIB,36.151219,-5.349664
1739,Beograd,Beograd,Serbia,BEG,44.818444,20.309139
1740,Nis,Nis,Serbia,INI,43.337289,21.853722
1741,Podgorica,Podgorica,Montenegro,TGD,42.359392,19.251894
1742,Pristina,Pristina,Serbia,PRN,42.572778,21.035833
1743,Tivat,Tivat,Montenegro,TIV,42.404664,18.723286
1744,Vrsac,Vrsac,Serbia,,45.146889,21.309889
1745,M R Stefanik,Bratislava,Slovakia,BTS,48.170167,17.212667
1746,Kosice,Kosice,Slovakia,KSC,48.663055,21.241112
1747,Malacky,Malacky,Slovakia,,48.402028,17.118389
1748,Piestany,Piestany,Slovakia,PZY,48.625247,17.828444
1749,Sliac,Sliac,Slovakia,SLD,48.637839,19.134108
1750,Trencin,Trencin,Slovakia,,48.865003,17.99225
1751,Tatry,Poprad,Slovakia,TAT,49.073594,20.241142
6879,Clow International Airport,Bolingbrook,United States,1CS,41.6959744,-88.1292306
1753,North Caicos,North Caicos,Turks and Caicos Islands,NCA,21.917475,-71.939561
1754,Providenciales,Providenciales,Turks and Caicos Islands,PLS,21.773625,-72.265886
1755,South Caicos,South Caicos,Turks and Caicos Islands,XSC,21.515739,-71.528528
1756,Arroyo Barril Intl,Samana,Dominican Republic,EPS,19.198586,-69.429772
1757,Maria Montez Intl,Barahona,Dominican Republic,BRX,18.251464,-71.1204
1758,Cabo Rojo,Cabo Rojo,Dominican Republic,,17.928981,-71.644769
1759,Casa De Campo Intl,La Romana,Dominican Republic,LRM,18.450711,-68.911833
1760,Punta Cana Intl,Punta Cana,Dominican Republic,PUJ,18.567367,-68.363431
1761,Gregorio Luperon Intl,Puerto Plata,Dominican Republic,POP,19.7579,-70.570033
1762,Las Americas Intl,Santo Domingo,Dominican Republic,SDQ,18.429664,-69.668925
1763,San Isidro Ab,San Isidoro,Dominican Republic,,18.503706,-69.761706
1764,Cibao Intl,Santiago,Dominican Republic,STI,19.406092,-70.604689
1765,Bananera,Bananera,Guatemala,,15.473528,-88.837222
1766,Coban,Coban,Guatemala,CBV,15.468958,-90.406742
1767,La Aurora,Guatemala City,Guatemala,GUA,14.583272,-90.527475
1769,Retalhuleu,Retalhuleu,Guatemala,,14.521017,-91.697256
1770,San Jose,San Jose,Guatemala,,13.936192,-90.835833
1771,Goloson Intl,La Ceiba,Honduras,LCE,15.742481,-86.853036
1772,La Mesa Intl,San Pedro Sula,Honduras,SAP,15.452639,-87.923556
1773,Guanaja,Guanaja,Honduras,GJA,16.445367,-85.906611
1774,Juan Manuel Galvez Intl,Roatan,Honduras,RTB,16.316814,-86.522961
1775,Tela,Tela,Honduras,TEA,15.775864,-87.475847
1776,Toncontin Intl,Tegucigalpa,Honduras,TGU,14.060883,-87.217197
1777,Trujillo,Trujillo,Honduras,,15.926847,-85.93825
1778,Boscobel,Ocho Rios,Jamaica,OCJ,18.404247,-76.969017
1779,Norman Manley Intl,Kingston,Jamaica,KIN,17.935667,-76.7875
1780,Sangster Intl,Montego Bay,Jamaica,MBJ,18.503717,-77.913358
1781,Ken Jones,Port Antonio,Jamaica,POT,18.198806,-76.534528
1782,Tinson Pen,Kingston,Jamaica,KTP,17.988558,-76.823761
1783,General Juan N Alvarez Intl,Acapulco,Mexico,ACA,16.757061,-99.753953
1784,Del Norte Intl,Monterrey,Mexico,NTR,25.865572,-100.237239
1785,Jesus Teran Intl,Aguascalientes,Mexico,AGU,21.705558,-102.317858
1786,Bahias De Huatulco Intl,Bahias Dehuatulco,Mexico,HUX,15.775317,-96.262572
1787,General Mariano Matamoros,Cuernavaca,Mexico,CVJ,18.834764,-99.2613
1788,Ciudad Acuna Intl New,Ciudad Acuna,Mexico,,29.333917,-101.100892
1789,Ciudad Del Carmen Intl,Ciudad Del Carmen,Mexico,CME,18.653739,-91.799017
1790,Nuevo Casas Grandes,Nuevo Casas Grandes,Mexico,,30.397439,-107.874969
1791,Chilpancingo,Chilpancingo,Mexico,,17.573767,-99.514339
1792,Culiacan Intl,Culiacan,Mexico,CUL,24.764547,-107.474717
1793,Chetumal Intl,Chetumal,Mexico,CTM,18.504667,-88.326847
1794,Ciudad Obregon Intl,Ciudad Obregon,Mexico,CEN,27.392639,-109.833111
1795,Ingeniero Alberto Acuna Ongay Intl,Campeche,Mexico,CPE,19.816794,-90.500314
1796,Abraham Gonzalez Intl,Ciudad Juarez,Mexico,CJS,31.636133,-106.428667
1797,General R Fierro Villalobos Intl,Chihuahua,Mexico,CUU,28.702875,-105.964567
1798,General Pedro Jose Mendez Intl,Ciudad Victoria,Mexico,CVM,23.703336,-98.956486
6878,Kenosha Regional Airport,Kenosha,United States,ENW,42.5956944,-87.9278056
1800,Cozumel Intl,Cozumel,Mexico,CZM,20.522403,-86.925644
1801,Durango Intl,Durango,Mexico,DGO,24.124194,-104.528014
1802,Tepic,Tepic,Mexico,TPQ,21.419453,-104.842581
1803,Ensenada,Ensenada,Mexico,ESE,31.795281,-116.602772
1804,Don Miguel Hidalgo Y Costilla Intl,Guadalajara,Mexico,GDL,20.5218,-103.311167
1805,General Jose Maria Yanez Intl,Guaymas,Mexico,GYM,27.968983,-110.925169
1806,Tehuacan,Tehuacan,Mexico,TCN,18.497189,-97.419942
1807,General Ignacio P Garcia Intl,Hermosillo,Mexico,HMO,29.095858,-111.047858
1808,Colima,Colima,Mexico,CLQ,19.277011,-103.577397
1809,Isla Mujeres,Isla Mujeres,Mexico,ISJ,21.245033,-86.739967
1810,Plan De Guadalupe Intl,Saltillo,Mexico,SLW,25.549497,-100.928669
1811,Ixtepec,Iztepec,Mexico,,16.449336,-95.093697
1813,Lazaro Cardenas,Lazard Cardenas,Mexico,LZC,18.001731,-102.220525
1814,Valle Del Fuerte Intl,Los Mochis,Mexico,LMM,25.685194,-109.080806
1815,Guanajuato Intl,Del Bajio,Mexico,BJX,20.993464,-101.480847
1816,General Manuel Marquez De Leon Intl,La Paz,Mexico,LAP,24.072694,-110.362475
1817,Loreto Intl,Loreto,Mexico,LTO,25.989194,-111.348361
1818,General Servando Canales Intl,Matamoros,Mexico,MAM,25.769894,-97.525311
1819,Licenciado Manuel Crescencio Rejon Int,Merida,Mexico,MID,20.936981,-89.657672
1820,General Rodolfo Sanchez Taboada Intl,Mexicali,Mexico,MXL,32.630634,-115.241637
1821,General Francisco J Mujica Intl,Morelia,Mexico,MLM,19.849944,-101.0255
1822,Minatitlan,Minatitlan,Mexico,MTT,18.103419,-94.580681
1823,Monclova Intl,Monclova,Mexico,LOV,26.955733,-101.470136
1824,Licenciado Benito Juarez Intl,Mexico City,Mexico,MEX,19.436303,-99.072097
1825,General Mariano Escobedo Intl,Monterrey,Mexico,MTY,25.778489,-100.106878
1826,General Rafael Buelna Intl,Mazatlan,Mexico,MZT,23.161356,-106.266072
1827,Nogales Intl,Nogales,Mexico,NOG,31.226083,-110.975831
1828,Quetzalcoatl Intl,Nuevo Laredo,Mexico,NLD,27.443918,-99.57046
1829,Xoxocotlan Intl,Oaxaca,Mexico,OAX,16.999906,-96.726639
1830,Tajin,Poza Rico,Mexico,PAZ,20.602671,-97.460839
1831,Hermanos Serdan Intl,Puebla,Mexico,PBC,19.158144,-98.371447
1832,Ingeniero Juan Guillermo Villasana,Pachuca,Mexico,PCA,20.0772,-98.782814
